filename	label	start_span	end_span	term	code	sem_rel	is_abbrev	is_composite	need_context
es-S0212-16112009000600018-1	PROCEDIMIENTO	1343	1385	extracción de 8.000 cc de líquido ascítico	89305009	EXACT	False	False	False
es-S0212-16112009000600018-1	PROCEDIMIENTO	1572	1593	adenopatías resecadas	234253006	EXACT	False	False	False
es-S0212-16112009000600018-1	PROCEDIMIENTO	1706	1730	paracentesis evacuadoras	89305009	EXACT	False	False	False
es-S0212-16112009000600018-1	PROCEDIMIENTO	2398	2413	perfil hepático	26958001	EXACT	False	False	False
es-S0212-16112009000600018-1	PROCEDIMIENTO	3435	3466	linfadenectomía retroperitoneal	935441000168106	EXACT	False	False	False
es-S0212-16112009000600018-1	PROCEDIMIENTO	3478	3536	dieta hiperproteica con restricción de grasa y fraccionada	278846007	NARROW	False	False	False
es-S0212-16112009000600018-1	PROCEDIMIENTO	3627	3651	complejo multivitamínico	435631000124104	EXACT	False	False	False
es-S0212-16112009000600018-1	PROCEDIMIENTO	3679	3719	suplemento específico enriquecido en MCT	709542007	EXACT	False	False	False
es-S0212-16112009000600018-1	PROCEDIMIENTO	3865	3888	paracentesis evacuadora	89305009	EXACT	False	False	False
es-S0212-16112009000600018-1	PROCEDIMIENTO	450	551	protocolo BEP (3 ciclos de Bleomicina-Cisplatino-Etopósido y un cuarto ciclo de Cisplatino-Etopósido)	367336001	NARROW	False	False	False
es-S0212-16112009000600018-1	PROCEDIMIENTO	771	802	linfadenectomía retroperitoneal	935441000168106	EXACT	False	False	False
es-S0212-16112010000100017-1	PROCEDIMIENTO	1404	1422	Historia dietética	278846007	NARROW	False	False	False
es-S0212-16112010000100017-1	PROCEDIMIENTO	1612	1645	reposo el tracto gastrointestinal	792805006	EXACT	False	False	False
es-S0212-16112010000100017-1	PROCEDIMIENTO	164	188	metastasectomía hepática	307616002	EXACT	False	False	False
es-S0212-16112010000100017-1	PROCEDIMIENTO	1746	1761	drenaje pleural	278296000	EXACT	False	False	False
es-S0212-16112010000100017-1	PROCEDIMIENTO	1794	1865	necesidades calóricas estimadas mediante la ecuación de Harris-Benedict	710847006	EXACT	False	False	False
es-S0212-16112010000100017-1	PROCEDIMIENTO	2097	2108	aminoácidos	52518006	EXACT	False	False	False
es-S0212-16112010000100017-1	PROCEDIMIENTO	2136	2153	lípidos (MCT/LCT)	1055204001	NARROW	False	False	True
es-S0212-16112010000100017-1	PROCEDIMIENTO	2262	2277	drenaje pleural	278296000	EXACT	False	False	False
es-S0212-16112010000100017-1	PROCEDIMIENTO	2444	2513	urokinasa durante dos días consecutivos por el tubo de toracocentesis	439823007	NARROW	False	False	False
es-S0212-16112010000100017-1	PROCEDIMIENTO	3309	3324	drenaje pleural	278296000	EXACT	False	False	False
es-S0212-16112010000100017-1	PROCEDIMIENTO	3439	3457	alimentación mixta	278846007	EXACT	False	False	False
es-S0212-16112010000100017-1	PROCEDIMIENTO	3468	3532	nutrición enteral (NE) por vía oral con fórmula exenta de grasas	278846007	NARROW	True	False	False
es-S0212-16112010000100017-1	PROCEDIMIENTO	3487	3489	NE	1217195001	EXACT	True	False	True
es-S0212-16112010000100017-1	PROCEDIMIENTO	3534	3549	Clinutren Fruit	435591000124104	NARROW	False	False	False
es-S0212-16112010000100017-1	PROCEDIMIENTO	3769	3771	NE	1217195001	EXACT	True	False	True
es-S0212-16112010000100017-1	PROCEDIMIENTO	4015	4025	aceite MCT	1055204001	NARROW	False	False	True
es-S0212-16112010000100017-1	PROCEDIMIENTO	4171	4186	drenaje pleural	278296000	EXACT	False	False	False
es-S0212-16112010000100017-1	PROCEDIMIENTO	427	443	radiológicamente	363679005	EXACT	False	False	False
es-S0212-16112010000100017-1	PROCEDIMIENTO	529	544	drenaje pleural	278296000	EXACT	False	False	False
es-S0212-16112010000100017-1	PROCEDIMIENTO	937	967	soporte nutricional parenteral	876825002	EXACT	False	False	False
es-S0212-16112010000600024-1	PROCEDIMIENTO	1111	1197	resección del segmento intestinal isquémico y perforado con anastomosis latero-lateral	367453007	NARROW	False	False	False
es-S0212-16112010000600024-1	PROCEDIMIENTO	2299	2326	estabilización hemodinámica	288176006	EXACT	False	False	False
es-S0212-16112010000600024-1	PROCEDIMIENTO	2328	2358	soporte nutricional por vía iv	327838005	EXACT	False	False	False
es-S0212-16112010000600024-1	PROCEDIMIENTO	2471	2496	aporte de macronutrientes	278846007	NARROW	False	False	False
es-S0212-16112010000600024-1	PROCEDIMIENTO	2977	2996	soporte nutricional	278906000	EXACT	False	False	False
es-S0212-16112010000600024-1	PROCEDIMIENTO	3010	3035	aporte de macronutrientes	278846007	NARROW	False	False	False
es-S0212-16112010000600024-1	PROCEDIMIENTO	3186	3224	administración profiláctica de tiamina	275933002	NARROW	False	False	False
es-S0212-16112010000600024-1	PROCEDIMIENTO	3535	3555	iones intracelulares	312474003	EXACT	False	False	False
es-S0212-16112010000600024-1	PROCEDIMIENTO	4323	4360	parámetros analíticos y nutricionales	1759002	EXACT	False	False	False
es-S0212-16112010000600024-1	PROCEDIMIENTO	4668	4703	limitación del esfuerzo terapéutico	143021000119109	EXACT	False	False	False
es-S0212-16112011000300031-1	PROCEDIMIENTO	1319	1337	manejo nutricional	386372009	EXACT	False	False	False
es-S0212-16112011000300031-1	PROCEDIMIENTO	1342	1367	modificaciones dietéticas	445341000124100	EXACT	False	False	False
es-S0212-16112011000300031-1	PROCEDIMIENTO	1369	1387	medidas posturales	229068006	EXACT	False	False	False
es-S0212-16112011000300031-1	PROCEDIMIENTO	1406	1417	suplementos	709542007	EXACT	False	False	False
es-S0212-16112011000300031-1	PROCEDIMIENTO	1609	1644	colocación de sonda de alimentación	87750000	EXACT	False	False	False
es-S0212-16112011000300031-1	PROCEDIMIENTO	1754	1756	NE	1217195001	EXACT	True	False	True
es-S0212-16112011000300031-1	PROCEDIMIENTO	1996	2025	estudio esofagogastroduodenal	76009000	EXACT	False	False	False
es-S0212-16112011000300031-1	PROCEDIMIENTO	2361	2389	tratamiento con procinéticos	416608005	NARROW	False	False	False
es-S0212-16112011000300031-1	PROCEDIMIENTO	2526	2542	estudio baritado	302554003	NARROW	False	False	False
es-S0212-16112011000300031-1	PROCEDIMIENTO	255	273	estudio bioquímico	412890008	EXACT	False	False	False
es-S0212-16112011000300031-1	PROCEDIMIENTO	2840	2865	suplementos nutricionales	709542007	EXACT	False	False	False
es-S0212-16112011000300031-1	PROCEDIMIENTO	408	443	determinación de parásitos en heces	66719001	EXACT	False	False	False
es-S0212-16112011000300031-1	PROCEDIMIENTO	704	733	estudio gastroesofagoduodenal	315292000	EXACT	False	False	True
es-S0212-16112011000300031-1	PROCEDIMIENTO	918	952	angioTAC de la arteria mesentérica	709553001	EXACT	False	False	False
es-S0212-16112013000400053-1	PROCEDIMIENTO	1096	1116	NED por yeyunostomía	62937006	EXACT	False	False	False
es-S0212-16112013000400053-1	PROCEDIMIENTO	381	439	transección y cierre de esófago abdominal y muñón gástrico	119879002	NARROW	False	False	False
es-S0212-16112013000400053-1	PROCEDIMIENTO	441	487	exclusión esofágica con esofagostomía cervical	60954008	EXACT	False	False	False
es-S0212-16112013000400053-1	PROCEDIMIENTO	500	528	yeyunostomía de alimentación	62937006	EXACT	False	False	False
es-S0212-16112013000400053-1	PROCEDIMIENTO	542	544	NE	1217195001	EXACT	True	False	True
es-S0212-16112013000400053-1	PROCEDIMIENTO	592	612	NED por yeyunostomía	62937006	EXACT	True	False	True
es-S0212-16112013000400053-1	PROCEDIMIENTO	646	679	reconstruir el tránsito digestivo	118156007	EXACT	False	False	True
es-S0212-16112013000400053-1	PROCEDIMIENTO	88	141	gastrectomía subtotal con reconstrucción en Y de Roux	173747005	EXACT	False	False	False
es-S0212-16112014000300032-1	PROCEDIMIENTO	1543	1554	Antibiótico	281789004	EXACT	False	False	False
es-S0212-16112014000300032-1	PROCEDIMIENTO	1978	1989	aminoácidos	52518006	EXACT	False	False	False
es-S0212-16112014000300032-1	PROCEDIMIENTO	211	244	resección intestinal a lo Hartman	442285009	NARROW	False	False	True
es-S0212-16112014000300032-1	PROCEDIMIENTO	2285	2308	lípidos a la parenteral	278846007	NARROW	False	False	False
es-S0212-16112014000300032-1	PROCEDIMIENTO	2523	2562	NP completa con macro y micronutrientes	876825002	EXACT	True	False	False
es-S0212-16112014000300032-1	PROCEDIMIENTO	630	679	resección ileocecal con anastomosis laterolateral	359587007	NARROW	False	False	False
es-S0212-16112014000300032-1	PROCEDIMIENTO	817	855	soporte nutricional por vía parenteral	876825002	EXACT	False	False	False
es-S0212-16112014000300032-1	PROCEDIMIENTO	978	1031	tratamiento nutricional con dieta de protección renal	278846007	EXACT	False	False	False
es-S0212-71992000001200006-1	PROCEDIMIENTO	1039	1059	bioquímica sanguínea	412890008	EXACT	False	False	False
es-S0212-71992000001200006-1	PROCEDIMIENTO	1061	1090	estudio básico de coagulación	3116009	EXACT	False	False	False
es-S0212-71992000001200006-1	PROCEDIMIENTO	1113	1131	rutinario de orina	27171005	EXACT	False	False	False
es-S0212-71992000001200006-1	PROCEDIMIENTO	1332	1344	Western Blot	39304009	EXACT	False	False	True
es-S0212-71992000001200006-1	PROCEDIMIENTO	1355	1366	Carga Viral	395058002	EXACT	False	False	False
es-S0212-71992000001200006-1	PROCEDIMIENTO	1423	1442	parásitos en fresco	609022008	EXACT	False	False	False
es-S0212-71992000001200006-1	PROCEDIMIENTO	1567	1597	biopsia de 2ª porción duodenal	235261009	EXACT	False	False	False
es-S0212-71992000001200006-1	PROCEDIMIENTO	1752	1764	Fondo de ojo	53524009	EXACT	False	False	False
es-S0212-71992000001200006-1	PROCEDIMIENTO	1797	1814	Pruebas de imagen	363679005	EXACT	False	False	False
es-S0212-71992000001200006-1	PROCEDIMIENTO	1847	1867	esofago-gastroscopia	76009000	EXACT	False	False	False
es-S0212-71992000001200006-1	PROCEDIMIENTO	1884	1909	tránsito gastrointestinal	252641007	EXACT	False	False	False
es-S0212-71992000001200006-1	PROCEDIMIENTO	2249	2279	tratamiento con Ganciclovir IV	427314002	NARROW	False	False	False
es-S0212-71992000001200006-1	PROCEDIMIENTO	2367	2380	corticoide IV	297279009	NARROW	False	False	False
es-S0212-71992004000300009-1	PROCEDIMIENTO	1498	1547	biopsia de la adenopatía laterocervical izquierda	234270003	EXACT	False	False	False
es-S0212-71992004000300009-1	PROCEDIMIENTO	176	196	toma de antibióticos	68322007	EXACT	False	False	False
es-S0212-71992004000300009-1	PROCEDIMIENTO	896	931	bioquímica con marcadores tumorales	250724005	EXACT	False	False	False
es-S0212-71992004000300009-1	PROCEDIMIENTO	950	958	RX tórax	399208008	EXACT	False	False	False
es-S0212-71992004001100006-1	PROCEDIMIENTO	1240	1266	exploración física general	25656009	EXACT	False	False	False
es-S0212-71992004001100006-1	PROCEDIMIENTO	1475	1486	se palpaban	113011001	EXACT	False	False	False
es-S0212-71992004001100006-1	PROCEDIMIENTO	2528	2531	IEF	25884002	EXACT	True	False	True
es-S0212-71992004001100006-1	PROCEDIMIENTO	2971	2987	cultivos del LCR	252399001	EXACT	False	False	False
es-S0212-71992004001100006-1	PROCEDIMIENTO	3020	3031	estudio EEG	54550000	EXACT	False	False	False
es-S0212-71992004001100006-1	PROCEDIMIENTO	306	347	tratamiento empírico con glucocorticoides	243127001	EXACT	False	False	False
es-S0212-71992004001100006-1	PROCEDIMIENTO	3343	3365	serie ósea metastásica	41747008	EXACT	False	False	False
es-S0212-71992004001100006-1	PROCEDIMIENTO	3409	3421	rastreo óseo	41747008	EXACT	False	False	False
es-S0212-71992004001100006-1	PROCEDIMIENTO	3530	3554	biopsia de cresta iliaca	234327001	EXACT	False	False	False
es-S0212-71992004001100006-1	PROCEDIMIENTO	3621	3648	TAC toraco-abdómino-pélvica	418023006	EXACT	False	False	False
es-S0212-71992004001100006-1	PROCEDIMIENTO	3787	3814	punciones lumbares seriadas	277762005	EXACT	False	False	True
es-S0212-71992004001100006-1	PROCEDIMIENTO	3942	3970	resultado anatomo-patológico	108257001	EXACT	False	False	False
es-S0212-71992004001100006-1	PROCEDIMIENTO	4080	4105	perfil inmunohistoquímico	117617002	EXACT	False	False	False
es-S0212-71992004001100006-1	PROCEDIMIENTO	4163	4196	tratamiento radioterápico craneal	428412000	EXACT	False	False	False
es-S0212-71992004001100006-1	PROCEDIMIENTO	423	447	biopsia de dicha arteria	274373006	EXACT	False	False	False
es-S0212-71992004001100006-1	PROCEDIMIENTO	4234	4270	tratamiento paliativo con tamoxifeno	724161009	EXACT	False	False	False
es-S0212-71992004001100006-1	PROCEDIMIENTO	4372	4399	TAC toraco-abdomino-pélvico	418023006	EXACT	False	False	False
es-S0212-71992004001100006-1	PROCEDIMIENTO	4570	4588	estudio necrópsico	29240004	EXACT	False	False	False
es-S0212-71992004001100006-1	PROCEDIMIENTO	744	760	análisis del LCR	167699000	EXACT	False	False	False
es-S0212-71992005000400007-1	PROCEDIMIENTO	0	9	Anamnesis	201495001	EXACT	False	False	False
es-S0212-71992005000400007-1	PROCEDIMIENTO	1164	1191	Frotis de sangre periférica	104130000	EXACT	False	False	False
es-S0212-71992005000400007-1	PROCEDIMIENTO	2561	2594	aspirado y biopsia de médula ósea	234326005	EXACT	False	False	False
es-S0212-71992005000400007-1	PROCEDIMIENTO	2701	2721	soporte hemoterápico	116762002	EXACT	False	False	False
es-S0212-71992005000400007-1	PROCEDIMIENTO	2925	2948	Aspirado de médula ósea	49401003	EXACT	False	False	False
es-S0212-71992005000400007-1	PROCEDIMIENTO	2995	3017	Biopsia de médula ósea	56241004	EXACT	False	False	False
es-S0212-71992005000500009-1	PROCEDIMIENTO	1380	1420	colocación de un tubo de drenaje pleural	264957007	EXACT	False	False	False
es-S0212-71992005000500009-1	PROCEDIMIENTO	1425	1444	anatomia patológica	108257001	EXACT	False	False	False
es-S0212-71992005000500009-1	PROCEDIMIENTO	1549	1584	PCR para Mycobacterium tuberculosis	122384004	EXACT	False	False	False
es-S0212-71992005000500009-1	PROCEDIMIENTO	830	859	intradermoreacción de Mantoux	424489006	EXACT	False	False	False
es-S0212-71992005000500009-1	PROCEDIMIENTO	964	1001	cultivo en medio de Löwenstein-Jensen	104178000	NARROW	False	False	False
es-S0212-71992005000600008-1	PROCEDIMIENTO	1761	1783	uricosuria de 24 horas	313663007	EXACT	False	False	False
es-S0212-71992005000600008-1	PROCEDIMIENTO	1788	1817	PAAF del nódulo periumbilical	87780005	EXACT	False	False	False
es-S0212-71992005000600008-1	PROCEDIMIENTO	2250	2270	TAC tóraco-abdominal	418891003	EXACT	False	False	False
es-S0212-71992005000600008-1	PROCEDIMIENTO	745	778	percusión de la columna vertebral	75180006	NARROW	False	False	False
es-S0212-71992005000600008-1	PROCEDIMIENTO	868	900	palpación en hipocondrio derecho	64908006	NARROW	False	False	False
es-S0212-71992005001100007-1	PROCEDIMIENTO	1221	1243	Examen básico de orina	27171005	EXACT	False	False	False
es-S0212-71992005001100007-1	PROCEDIMIENTO	1461	1496	Inmunofenotipo en sangre periférica	414466002	NARROW	False	False	False
es-S0212-71992005001100007-1	PROCEDIMIENTO	1649	1672	Aspirado de médula ósea	49401003	EXACT	False	False	False
es-S0212-71992005001100007-1	PROCEDIMIENTO	1871	1893	Biopsia de médula ósea	56241004	EXACT	False	False	False
es-S0212-71992005001100007-1	PROCEDIMIENTO	2100	2110	Serie ósea	41747008	EXACT	False	False	False
es-S0212-71992005001100007-1	PROCEDIMIENTO	2152	2181	Inmunoelectroforesis en suero	52440004	EXACT	False	False	False
es-S0212-71992005001100007-1	PROCEDIMIENTO	2231	2254	Inmunofijación en suero	391555000	EXACT	False	False	False
es-S0212-71992005001100007-1	PROCEDIMIENTO	2280	2309	Inmunoelectroforesis en orina	73718004	NARROW	False	False	False
es-S0212-71992005001100007-1	PROCEDIMIENTO	2441	2462	Serología VHB,VHC,VIH	88667002	NARROW	True	False	False
es-S0212-71992005001100007-1	PROCEDIMIENTO	2842	2906	trasplante autólogo de células progenitoras de sangre periférica	425983008	EXACT	False	False	False
es-S0212-71992005001100007-1	PROCEDIMIENTO	2931	2978	quimioterapia de inducción con el esquema C-VAD	450827009	NARROW	False	False	False
es-S0212-71992008000700009-1	PROCEDIMIENTO	1358	1378	palpación del cuello	113011001	NARROW	False	False	False
es-S0212-71992008000700009-1	PROCEDIMIENTO	1507	1539	palpación de los huecos axilares	113011001	NARROW	False	False	False
es-S0212-71992008000700009-1	PROCEDIMIENTO	1545	1619	exploración pulmonar, cardiaca, abdominal y de las extremidades inferiores	25656009	EXACT	False	False	False
es-S0212-71992008000700009-1	PROCEDIMIENTO	1737	1754	perfil bioquímico	412890008	EXACT	False	False	False
es-S0212-71992008000700009-1	PROCEDIMIENTO	1933	1952	TC cérvico-torácica	430448007	EXACT	False	False	False
es-S0212-71992008000700009-1	PROCEDIMIENTO	2394	2474	punción aspiración con aguja fina de la masa adenopática latero-cervical derecha	234281000	EXACT	False	False	False
es-S0212-71992008000700009-1	PROCEDIMIENTO	456	468	TC de órbita	830147001	EXACT	True	False	False
es-S0213-12852003000500002-1	PROCEDIMIENTO	1279	1309	examen estomatológico completo	122856003	EXACT	False	False	False
es-S0213-12852003000500002-1	PROCEDIMIENTO	167	185	exploración médica	162673000	EXACT	False	False	False
es-S0213-12852005000400003-1	PROCEDIMIENTO	1500	1545	biopsias de las lesiones del tronco y la boca	450623005	NARROW	False	False	False
es-S0213-12852005000400003-1	PROCEDIMIENTO	1569	1598	examen de inmunofluorescencia	30662005	EXACT	False	False	False
es-S0213-12852005000400003-1	PROCEDIMIENTO	935	992	biopsia parcial de una de las lesiones del labio inferior	173270001	NARROW	False	False	False
es-S0213-12852006000600002-1	PROCEDIMIENTO	1959	1970	ECO doppler	1187106001	EXACT	False	False	False
es-S0213-12852006000600002-1	PROCEDIMIENTO	1973	1982	angio TAC	418272005	EXACT	False	False	False
es-S0213-12852006000600002-1	PROCEDIMIENTO	2009	2040	biopsias de la tumoración bucal	708739005	EXACT	False	False	False
es-S0213-12852006000600002-1	PROCEDIMIENTO	2900	2930	tinción por inmunohistoquímica	117617002	EXACT	False	False	False
es-S0213-12852006000600002-1	PROCEDIMIENTO	3193	3274	ciclo de ERORH (prednisona+etopósido+ dexametasona+ ciclofosfamida + vincristina)	399042005	NARROW	True	False	False
es-S0213-12852006000600002-1	PROCEDIMIENTO	3669	3673	TARV	788075003	EXACT	True	False	True
es-S0213-12852006000600002-1	PROCEDIMIENTO	584	595	carga viral	395058002	EXACT	False	False	False
es-S0213-12852007000100002-1	PROCEDIMIENTO	1161	1185	diagnóstico radiográfico	363680008	EXACT	False	False	False
es-S0213-12852007000100002-1	PROCEDIMIENTO	1201	1254	tomografía axial computarizada con programa Dentascan	709699007	NARROW	False	False	False
es-S0213-12852007000100002-1	PROCEDIMIENTO	1419	1437	hemi-maxillectomia	239338004	EXACT	False	False	False
es-S0213-12852007000100002-1	PROCEDIMIENTO	1683	1703	análisis histológico	252416005	EXACT	False	False	False
es-S0213-12852007000100002-1	PROCEDIMIENTO	1802	1824	tratamiento porotésico	82305005	EXACT	False	False	False
es-S0213-12852007000100002-1	PROCEDIMIENTO	1846	1888	se realizaron impresiones de los maxilares	234759006	NARROW	False	False	False
es-S0213-12852007000100002-1	PROCEDIMIENTO	2137	2185	correcto posicionamiento de la prótesis palatina	234813002	EXACT	False	False	False
es-S0213-12852007000100002-1	PROCEDIMIENTO	2191	2269	prótesis de obturación palatina era mucosoportada y dento-retenida con ganchos	234830000	NARROW	False	False	False
es-S0213-12852007000100002-1	PROCEDIMIENTO	2790	2818	reconstrucción con implantes	782902008	EXACT	False	False	False
es-S0213-12852007000100002-1	PROCEDIMIENTO	423	439	examen extraoral	284365007	NARROW	False	False	True
es-S0213-12852007000100002-1	PROCEDIMIENTO	931	958	extracción del elemento 2.8	404198007	EXACT	False	False	True
es-S0213-12852007000100002-1	PROCEDIMIENTO	946	994	elemento 2.8 y biopsia de los tejidos adyacentes	708740007	NARROW	False	False	False
es-S0213-12852013000400006-1	PROCEDIMIENTO	1002	1058	registro de potenciales vestibulares miogénicos evocados	840285005	EXACT	False	False	False
es-S0213-12852013000400006-1	PROCEDIMIENTO	217	248	infiltración de anestesia local	44596000	EXACT	False	False	False
es-S0213-12852013000400006-1	PROCEDIMIENTO	334	369	fresado de la caries con la turbina	234733008	NARROW	False	False	False
es-S0213-12852013000400006-1	PROCEDIMIENTO	382	389	fresado	373665003	EXACT	False	False	False
es-S0213-12852013000400006-1	PROCEDIMIENTO	531	538	fresado	373665003	EXACT	False	False	False
es-S0213-12852013000400006-1	PROCEDIMIENTO	642	652	obturación	234796002	EXACT	False	False	True
es-S0213-12852013000400006-1	PROCEDIMIENTO	823	843	pruebas audiológicas	398171003	EXACT	False	False	False
es-S0213-12852013000400006-1	PROCEDIMIENTO	859	875	impedanciometría	164755005	EXACT	False	False	False
es-S0213-12852013000400006-1	PROCEDIMIENTO	892	931	registro de nistagmus vértico-rotatorio	58953000	NARROW	False	False	True
es-S0365-66912004000800009-1	PROCEDIMIENTO	1036	1067	exploración tanto oftalmológica	36228007	EXACT	False	False	False
es-S0365-66912004000800009-1	PROCEDIMIENTO	1099	1132	TAC craneal, torácico y abdominal	711278009	EXACT	False	False	False
es-S0365-66912004000800009-1	PROCEDIMIENTO	1193	1257	resección de las dos tumoraciones palpebrales mediante dos cuñas	172212009	NARROW	False	False	False
es-S0365-66912004000900009-1	PROCEDIMIENTO	1222	1248	velocidad de sedimentación	66842004	EXACT	False	False	False
es-S0365-66912004000900009-1	PROCEDIMIENTO	1483	1495	anticoagular	182764009	EXACT	False	False	False
es-S0365-66912004000900009-1	PROCEDIMIENTO	415	431	motilidad ocular	17259005	EXACT	False	False	False
es-S0365-66912004000900009-1	PROCEDIMIENTO	453	473	oftalmoscopia del OD	53524009	EXACT	False	False	False
es-S0365-66912004000900009-1	PROCEDIMIENTO	692	721	estudio básico de coagulación	3116009	EXACT	False	False	False
es-S0365-66912004000900009-1	PROCEDIMIENTO	815	837	estudio de trombofilia	314089003	EXACT	False	False	False
es-S0365-66912004000900009-1	PROCEDIMIENTO	916	933	análisis genético	395157005	EXACT	False	False	False
es-S0365-66912004000900009-1	PROCEDIMIENTO	934	1057	se amplificaron mediante PCR fragmentos de ADN que incluían los nucleótidos 1691 del gen del factor V y 20210 del factor II	405825005	NARROW	False	False	False
es-S0365-66912004001000008-1	PROCEDIMIENTO	1696	1757	iridociclectomía «ab externo» con escisión de la masa tumoral	20403000	NARROW	False	False	False
es-S0365-66912004001000008-1	PROCEDIMIENTO	681	707	exploración bajo midriasis	252841009	EXACT	False	False	False
es-S0365-66912004001000008-1	PROCEDIMIENTO	853	883	Tomografia Axial Computarizada	77477000	EXACT	False	False	False
es-S0365-66912004001100012-1	PROCEDIMIENTO	1055	1080	serología para toxoplasma	408202000	EXACT	False	False	False
es-S0365-66912004001100012-1	PROCEDIMIENTO	1725	1742	pomada lubricante	225129006	EXACT	False	False	False
es-S0365-66912004001100012-1	PROCEDIMIENTO	1859	1876	simblefaron-lisis	37271007	EXACT	False	False	False
es-S0365-66912004001100012-1	PROCEDIMIENTO	260	272	funduscópica	53524009	EXACT	False	False	False
es-S0365-66912004001200010-2	PROCEDIMIENTO	140	164	tratamiento hematológico	33468001	NARROW	False	False	False
es-S0365-66912004001200010-2	PROCEDIMIENTO	447	478	biomicroscopía de polo anterior	55468007	NARROW	False	False	False
es-S0365-66912004001200010-2	PROCEDIMIENTO	561	583	examen de fondo del OI	53524009	EXACT	False	False	False
es-S0365-66912005001100009-1	PROCEDIMIENTO	115	131	trabeculectomías	3249005	EXACT	False	False	False
es-S0365-66912005001100009-1	PROCEDIMIENTO	482	494	iridectomías	36812006	EXACT	False	False	False
es-S0365-66912005001100009-1	PROCEDIMIENTO	700	770	capsulotomía e hialoidotomía con láser de Nd-YAG a través de la pupila	172532006	NARROW	False	False	True
es-S0365-66912005001100009-2	PROCEDIMIENTO	596	646	capsulotomía e hialoidotomía a través de la pupila	85785001	NARROW	False	False	False
es-S0365-66912005001100010-2	PROCEDIMIENTO	505	566	intervención de cataratas en ambos ojos mediante técnica MICS	419767009	EXACT	False	False	True
es-S0365-66912005001100010-2	PROCEDIMIENTO	568	608	exéresis del pterigión del ojo izquierdo	38330000	EXACT	False	False	False
es-S0365-66912005001100010-2	PROCEDIMIENTO	611	640	exéresis de la lesión corneal	75588007	EXACT	False	False	False
es-S0365-66912006000100008-1	PROCEDIMIENTO	122	150	oftalmología para valoración	36228007	EXACT	False	False	False
es-S0365-66912006000100008-1	PROCEDIMIENTO	171	198	cribado de otras patologías	20135006	EXACT	False	False	False
es-S0365-66912006000100008-1	PROCEDIMIENTO	273	315	resonancia magnética nuclear (RMN) craneal	241601008	EXACT	False	False	False
es-S0365-66912006000100008-1	PROCEDIMIENTO	498	535	biomicroscópica del segmento anterior	55468007	NARROW	False	False	False
es-S0365-66912006000100008-1	PROCEDIMIENTO	560	585	funduscopia en ambos ojos	53524009	EXACT	False	False	False
es-S0365-66912006000100008-1	PROCEDIMIENTO	761	792	estudio con neuroimagen con RMN	29567006	EXACT	False	False	False
es-S0365-66912006000700009-1	PROCEDIMIENTO	796	821	cirugía de facoextracción	54885007	EXACT	False	False	True
es-S0365-66912006000700009-1	PROCEDIMIENTO	91	138	glucocorticoides tópicos, peribulbares y orales	243127001	NARROW	False	False	False
es-S0365-66912006000900010-1	PROCEDIMIENTO	1043	1075	tratamiento mediante enucleación	39250009	EXACT	False	False	False
es-S0365-66912006000900010-1	PROCEDIMIENTO	1087	1130	examen visual macroscópico del globo ocular	168126000	NARROW	False	False	False
es-S0365-66912006000900010-1	PROCEDIMIENTO	1118	1150	globo ocular, tras su extracción	172132001	EXACT	False	False	False
es-S0365-66912006000900010-1	PROCEDIMIENTO	1302	1325	prótesis ocular externa	265271003	EXACT	False	False	True
es-S0365-66912006000900010-1	PROCEDIMIENTO	1481	1536	examen macroscópico de cortes seriados del globo ocular	168126000	NARROW	False	False	True
es-S0365-66912006000900010-1	PROCEDIMIENTO	1694	1710	histológicamente	252416005	EXACT	False	False	False
es-S0365-66912006000900010-1	PROCEDIMIENTO	1972	1996	datos anatomopatológicos	108257001	EXACT	False	False	False
es-S0365-66912006000900010-1	PROCEDIMIENTO	641	669	Resonancia Nuclear Magnética	113091000	EXACT	False	False	False
es-S0365-66912006001100006-4	PROCEDIMIENTO	263	287	extracción del fragmento	118292001	EXACT	False	False	False
es-S0365-66912006001100006-4	PROCEDIMIENTO	309	323	cierre corneal	62428002	EXACT	False	False	False
es-S0365-66912006001100006-4	PROCEDIMIENTO	367	403	colocación de una lente intrasacular	69724002	NARROW	False	False	True
es-S0365-66912006001100006-4	PROCEDIMIENTO	468	511	imágenes del segmento anterior mediante OCT	392010000	EXACT	False	False	False
es-S0365-66912007000100009-1	PROCEDIMIENTO	1425	1437	campo visual	86944008	EXACT	False	False	False
es-S0365-66912007000100009-1	PROCEDIMIENTO	1536	1563	OD intervenido de cataratas	54885007	EXACT	False	False	False
es-S0365-66912007000100010-1	PROCEDIMIENTO	1110	1133	signos biomicroscópicos	104157003	EXACT	False	False	False
es-S0365-66912007000100010-1	PROCEDIMIENTO	1269	1294	exoftalmometría de Hertel	48706002	NARROW	False	False	False
es-S0365-66912007000100010-1	PROCEDIMIENTO	1375	1385	octreoscan	429800000	EXACT	False	False	False
es-S0365-66912007000100010-1	PROCEDIMIENTO	1407	1456	inyección de 6 mg de In111-octreótido intravenoso	431215000	NARROW	False	False	True
es-S0365-66912007000100010-1	PROCEDIMIENTO	1474	1546	imágenes planares con estudio mediante tomografía por emisión de fotones	371575001	NARROW	False	False	True
