filename	label	start_span	end_span	term	code	sem_rel	is_abbrev	is_composite	need_context
es-S0212-71992005000600008-1	PROCEDIMIENTO	1761	1783	uricosuria de 24 horas	313663007	EXACT	False	False	False
es-S0212-71992005000600008-1	PROCEDIMIENTO	1788	1817	PAAF del nódulo periumbilical	87780005	EXACT	False	False	False
es-S0212-71992005000600008-1	PROCEDIMIENTO	745	778	percusión de la columna vertebral	75180006	NARROW	False	False	False
es-S0212-71992005001100007-1	PROCEDIMIENTO	2152	2181	Inmunoelectroforesis en suero	52440004	EXACT	False	False	False
es-S0212-71992005001100007-1	PROCEDIMIENTO	2231	2254	Inmunofijación en suero	391555000	EXACT	False	False	False
es-S0212-71992005001100007-1	PROCEDIMIENTO	2280	2309	Inmunoelectroforesis en orina	73718004	NARROW	False	False	False
es-S0212-71992005001100007-1	PROCEDIMIENTO	2931	2978	quimioterapia de inducción con el esquema C-VAD	450827009	NARROW	False	False	False
es-S0212-71992008000700009-1	PROCEDIMIENTO	1933	1952	TC cérvico-torácica	430448007	EXACT	False	False	False
es-S0213-12852005000400003-1	PROCEDIMIENTO	1500	1545	biopsias de las lesiones del tronco y la boca	450623005	NARROW	False	False	False
es-S0213-12852005000400003-1	PROCEDIMIENTO	1569	1598	examen de inmunofluorescencia	30662005	EXACT	False	False	False
es-S0213-12852005000400003-1	PROCEDIMIENTO	935	992	biopsia parcial de una de las lesiones del labio inferior	173270001	NARROW	False	False	False
es-S0213-12852006000600002-1	PROCEDIMIENTO	2009	2040	biopsias de la tumoración bucal	708739005	EXACT	False	False	False
es-S0213-12852006000600002-1	PROCEDIMIENTO	3669	3673	TARV	788075003	EXACT	True	False	True
es-S0213-12852006000600002-1	PROCEDIMIENTO	584	595	carga viral	395058002	EXACT	False	False	False
es-S0213-12852007000100002-1	PROCEDIMIENTO	1201	1254	tomografía axial computarizada con programa Dentascan	709699007	NARROW	False	False	False
es-S0213-12852007000100002-1	PROCEDIMIENTO	1419	1437	hemi-maxillectomia	239338004	EXACT	False	False	False
es-S0213-12852007000100002-1	PROCEDIMIENTO	1846	1888	se realizaron impresiones de los maxilares	234759006	NARROW	False	False	False
es-S0213-12852007000100002-1	PROCEDIMIENTO	2137	2185	correcto posicionamiento de la prótesis palatina	234813002	EXACT	False	False	False
es-S0213-12852007000100002-1	PROCEDIMIENTO	2191	2269	prótesis de obturación palatina era mucosoportada y dento-retenida con ganchos	234830000	NARROW	False	False	False
es-S0213-12852007000100002-1	PROCEDIMIENTO	423	439	examen extraoral	284365007	NARROW	False	False	True
es-S0213-12852007000100002-1	PROCEDIMIENTO	946	994	elemento 2.8 y biopsia de los tejidos adyacentes	708740007	NARROW	False	False	False
es-S0213-12852013000400006-1	PROCEDIMIENTO	1002	1058	registro de potenciales vestibulares miogénicos evocados	840285005	EXACT	False	False	False
es-S0213-12852013000400006-1	PROCEDIMIENTO	217	248	infiltración de anestesia local	44596000	EXACT	False	False	False
es-S0213-12852013000400006-1	PROCEDIMIENTO	334	369	fresado de la caries con la turbina	234733008	NARROW	False	False	False
es-S0213-12852013000400006-1	PROCEDIMIENTO	382	389	fresado	373665003	EXACT	False	False	False
es-S0213-12852013000400006-1	PROCEDIMIENTO	531	538	fresado	373665003	EXACT	False	False	False
es-S0213-12852013000400006-1	PROCEDIMIENTO	642	652	obturación	234796002	EXACT	False	False	True
es-S0213-12852013000400006-1	PROCEDIMIENTO	823	843	pruebas audiológicas	398171003	EXACT	False	False	False
es-S0213-12852013000400006-1	PROCEDIMIENTO	859	875	impedanciometría	164755005	EXACT	False	False	False
es-S0213-12852013000400006-1	PROCEDIMIENTO	892	931	registro de nistagmus vértico-rotatorio	58953000	NARROW	False	False	True
es-S0365-66912004000800009-1	PROCEDIMIENTO	1193	1257	resección de las dos tumoraciones palpebrales mediante dos cuñas	172212009	NARROW	False	False	False
es-S0365-66912004000900009-1	PROCEDIMIENTO	1586	1601	fotocoagulación	64879003	EXACT	False	False	False
es-S0365-66912004000900009-1	PROCEDIMIENTO	815	837	estudio de trombofilia	314089003	EXACT	False	False	False
es-S0365-66912004000900009-1	PROCEDIMIENTO	934	1057	se amplificaron mediante PCR fragmentos de ADN que incluían los nucleótidos 1691 del gen del factor V y 20210 del factor II	405825005	NARROW	False	False	False
es-S0365-66912004001000008-1	PROCEDIMIENTO	1397	1415	lentes de contacto	57368009	EXACT	False	False	False
es-S0365-66912004001000008-1	PROCEDIMIENTO	1696	1757	iridociclectomía «ab externo» con escisión de la masa tumoral	20403000	NARROW	False	False	False
es-S0365-66912004001000008-1	PROCEDIMIENTO	681	707	exploración bajo midriasis	252841009	EXACT	False	False	False
es-S0365-66912004001100012-1	PROCEDIMIENTO	1055	1080	serología para toxoplasma	408202000	EXACT	False	False	False
es-S0365-66912004001100012-1	PROCEDIMIENTO	1725	1742	pomada lubricante	225129006	EXACT	False	False	False
es-S0365-66912004001100012-1	PROCEDIMIENTO	1859	1876	simblefaron-lisis	37271007	EXACT	False	False	False
es-S0365-66912004001200010-2	PROCEDIMIENTO	140	164	tratamiento hematológico	33468001	NARROW	False	False	False
es-S0365-66912005001100009-1	PROCEDIMIENTO	115	131	trabeculectomías	3249005	EXACT	False	False	False
es-S0365-66912005001100009-1	PROCEDIMIENTO	482	494	iridectomías	36812006	EXACT	False	False	False
es-S0365-66912005001100009-1	PROCEDIMIENTO	700	770	capsulotomía e hialoidotomía con láser de Nd-YAG a través de la pupila	172532006	NARROW	False	False	True
es-S0365-66912005001100009-2	PROCEDIMIENTO	596	646	capsulotomía e hialoidotomía a través de la pupila	85785001	NARROW	False	False	False
es-S0365-66912005001100009-2	PROCEDIMIENTO	87	102	trabeculectomía	3249005	EXACT	False	False	False
es-S0365-66912005001100010-2	PROCEDIMIENTO	505	566	intervención de cataratas en ambos ojos mediante técnica MICS	419767009	EXACT	False	False	True
es-S0365-66912005001100010-2	PROCEDIMIENTO	611	640	exéresis de la lesión corneal	75588007	EXACT	False	False	False
es-S0365-66912006000100008-1	PROCEDIMIENTO	171	198	cribado de otras patologías	20135006	EXACT	False	False	False
es-S0365-66912006000100008-1	PROCEDIMIENTO	273	315	resonancia magnética nuclear (RMN) craneal	241601008	EXACT	False	False	False
es-S0365-66912006000700009-1	PROCEDIMIENTO	91	138	glucocorticoides tópicos, peribulbares y orales	243127001	NARROW	False	False	False
es-S0365-66912006000900010-1	PROCEDIMIENTO	1118	1150	globo ocular, tras su extracción	172132001	EXACT	False	False	False
es-S0365-66912006000900010-1	PROCEDIMIENTO	1302	1325	prótesis ocular externa	265271003	EXACT	False	False	True
es-S0365-66912006001100006-4	PROCEDIMIENTO	309	323	cierre corneal	62428002	EXACT	False	False	False
es-S0365-66912007000100009-1	PROCEDIMIENTO	136	152	glucocorticoides	243127001	EXACT	False	False	False
es-S0365-66912007000100010-1	PROCEDIMIENTO	1269	1294	exoftalmometría de Hertel	48706002	NARROW	False	False	False
es-S0365-66912007000100010-1	PROCEDIMIENTO	1375	1385	octreoscan	429800000	EXACT	False	False	False
es-S0365-66912007000100010-1	PROCEDIMIENTO	2163	2186	tópico hipotensor en OD	225700001	NARROW	False	False	False
es-S0365-66912007000100010-1	PROCEDIMIENTO	2189	2210	trabeculectomía en OI	3249005	NARROW	True	False	False
es-S0365-66912007000100010-1	PROCEDIMIENTO	2326	2341	exoftalmometría	48706002	EXACT	False	False	False
es-S0365-66912007000100010-1	PROCEDIMIENTO	941	980	tratamiento tópico ocular oftalmológico	386353009	EXACT	False	False	False
es-S0365-66912007000200009-1	PROCEDIMIENTO	1142	1177	test de colores, Farnsworth-Munsell	7510005	EXACT	False	False	False
es-S0365-66912007000200009-1	PROCEDIMIENTO	998	1018	campimetría Humphrey	252806005	EXACT	False	False	False
es-S0365-66912007000200011-1	PROCEDIMIENTO	1111	1128	electrooculograma	398736007	EXACT	False	False	False
es-S0365-66912007000200011-1	PROCEDIMIENTO	499	502	TFD	257891001	EXACT	True	False	True
es-S0365-66912007000200011-1	PROCEDIMIENTO	61	97	terapia fotodinámica con Verteporfin	257891001	NARROW	False	False	False
es-S0365-66912007000200011-1	PROCEDIMIENTO	99	102	TFD	257891001	EXACT	True	False	True
es-S0365-66912007000700011-1	PROCEDIMIENTO	808	811	EOG	468523004	EXACT	True	False	True
es-S0365-66912007000700011-1	PROCEDIMIENTO	817	820	EOG	468523004	EXACT	True	False	True
es-S0365-66912007000900010-1	PROCEDIMIENTO	1579	1583	TPHA	269829001	EXACT	True	False	True
es-S0365-66912007000900010-1	PROCEDIMIENTO	2135	2165	biopsia por vía extra-escleral	446938009	NARROW	False	False	True
es-S0365-66912007000900010-1	PROCEDIMIENTO	3120	3131	ecografía B	78013004	EXACT	False	False	False
es-S0365-66912007000900010-1	PROCEDIMIENTO	882	893	ecografía B	78013004	EXACT	False	False	False
es-S0365-66912007000900011-1	PROCEDIMIENTO	1080	1095	test de colores	7510005	EXACT	False	False	False
es-S0365-66912007000900011-1	PROCEDIMIENTO	1114	1136	arteriografía cerebral	3258003	EXACT	False	False	False
es-S0365-66912007000900011-1	PROCEDIMIENTO	359	382	oftalmoscopia indirecta	410451008	EXACT	False	False	False
es-S0365-66912007000900011-1	PROCEDIMIENTO	572	580	Humphrey	252806005	EXACT	False	False	False
es-S0365-66912007000900011-1	PROCEDIMIENTO	600	608	Humphrey	252806005	EXACT	False	False	False
es-S0365-66912007000900016-1	PROCEDIMIENTO	2349	2369	terapia fotodinámica	257891001	EXACT	False	False	False
es-S0365-66912007000900016-1	PROCEDIMIENTO	2423	2458	triamcinolona acetónido intravitreo	231755001	NARROW	False	False	False
es-S0365-66912007000900016-1	PROCEDIMIENTO	395	417	angiofluoresceingrafía	252822006	EXACT	False	False	True
es-S0365-66912007000900016-1	PROCEDIMIENTO	899	916	serología luética	40675008	EXACT	False	False	False
es-S0365-66912007001000008-1	PROCEDIMIENTO	1118	1146	radiocirugía con Gamma Knife	115959002	EXACT	False	False	False
es-S0365-66912007001000008-1	PROCEDIMIENTO	2153	2174	prueba del Cover Test	400917006	EXACT	False	False	False
es-S0365-66912007001000008-1	PROCEDIMIENTO	2408	2417	Humphrey,	252806005	EXACT	False	False	True
es-S0365-66912007001000008-1	PROCEDIMIENTO	2631	2648	corrección óptica	371560009	NARROW	False	False	True
es-S0365-66912007001000008-1	PROCEDIMIENTO	730	743	confrontación	410560002	EXACT	False	False	True
es-S0365-66912007001200009-1	PROCEDIMIENTO	320	374	panretinofotocoagulación con láser argón en ambos ojos	23541008	NARROW	False	False	False
es-S0365-66912007001200009-1	PROCEDIMIENTO	414	450	pelado de membrana limitante interna	312712008	EXACT	False	False	True
es-S0365-66912007001200009-1	PROCEDIMIENTO	455	499	inyección de triamcinolona intravítrea en OD	231755001	NARROW	True	False	True
es-S0365-66912007001200011-1	PROCEDIMIENTO	1189	1255	membrana amniótica (MA) que se suturó con el epitelio hacia arriba	426676006	NARROW	False	False	False
es-S0365-66912007001200011-1	PROCEDIMIENTO	1278	1378	fragmento circular de MA de 15 mm de diámetro que se suturó como parche, con el epitelio hacia abajo	426676006	NARROW	True	False	False
es-S0365-66912007001200011-1	PROCEDIMIENTO	980	1042	ECS del tejido fibrovascular que invadía la superficie corneal	25316003	NARROW	True	False	True
es-S0365-66912008000700010-1	PROCEDIMIENTO	1157	1160	RFE	395096001	NARROW	True	False	False
es-S0365-66912009000300009-1	PROCEDIMIENTO	583	637	recubrimiento corneal con membrana amniótica multicapa	426676006	EXACT	False	False	False
es-S0365-66912009000300009-1	PROCEDIMIENTO	668	698	cultivo de exudado conjuntival	419834003	EXACT	False	False	False
es-S0365-66912010000700004-1	PROCEDIMIENTO	404	452	edema macular bilateral difuso tratado con láser	169425004	NARROW	False	False	False
es-S0365-66912012000300005-1	PROCEDIMIENTO	212	223	pirazolonas	770949007	EXACT	False	False	False
es-S0365-66912012000500003-1	PROCEDIMIENTO	1467	1504	tratamiento farmacológico corticoideo	243127001	EXACT	False	False	False
es-S0365-66912012000500003-1	PROCEDIMIENTO	759	778	ecografía en modo B	78013004	EXACT	False	False	False
es-S0365-66912012000500003-1	PROCEDIMIENTO	973	1008	exploración por aparatos y sistemas	284366008	EXACT	False	False	False
es-S0365-66912012000700004-1	PROCEDIMIENTO	106	124	anamnesis familiar	410551005	EXACT	False	False	False
es-S0365-66912012000700004-1	PROCEDIMIENTO	767	784	estudio sistémico	165197003	EXACT	False	False	True
es-S0365-66912012000800005-1	PROCEDIMIENTO	1222	1235	Humphrey 24-2	252806005	EXACT	False	False	True
es-S0365-66912012001100004-5	PROCEDIMIENTO	559	572	OCT de mácula	700070005	EXACT	False	False	False
es-S0376-78922007000300006-3	PROCEDIMIENTO	305	366	palpación sobre el trayecto tendinoso flexor del segundo dedo	284376006	NARROW	False	False	False
es-S0376-78922007000300006-3	PROCEDIMIENTO	382	407	extensión pasiva del dedo	183311000	NARROW	False	False	False
es-S0376-78922007000300006-3	PROCEDIMIENTO	576	720	se evacuó una pequeña cantidad de pus dentro de la vaina sinovial mediante un drenaje con apertura de las poleas A1 y A5 y sistema de irrigación	430704003	NARROW	False	False	False
es-S0376-78922008000400008-1	PROCEDIMIENTO	3258	3300	biopsia de piel en región inguinal derecha	240977001	NARROW	False	False	False
es-S0376-78922008000400008-1	PROCEDIMIENTO	3310	3368	colocación de catéter central de 3 vías en ingle izquierda	425196008	NARROW	False	False	False
es-S0376-78922008000400008-1	PROCEDIMIENTO	3531	3573	cubiertas con pasta de Lassar y Polimixina	225132009	NARROW	False	False	False
es-S0376-78922008000400008-1	PROCEDIMIENTO	3545	3560	pasta de Lassar	225132009	NARROW	False	False	False
es-S0376-78922008000400008-1	PROCEDIMIENTO	4019	4034	biopsia de piel	240977001	EXACT	False	False	False
es-S0376-78922008000400008-1	PROCEDIMIENTO	4369	4420	se cubrieron las heridas con apósitos hidrocoloides	225120005	NARROW	False	False	False
es-S0376-78922009000100005-1	PROCEDIMIENTO	167	219	placa de osteosíntesis en el tercio distal del radio	301047001	NARROW	False	False	True
es-S0376-78922009000100005-1	PROCEDIMIENTO	239	306	anastomosis de revascularización radial y cubital a nivel del carpo	233501006	NARROW	False	False	False
es-S0376-78922009000100005-1	PROCEDIMIENTO	567	606	cobertura del material de osteosíntesis	57168000	NARROW	False	False	False
es-S0376-78922009000100005-1	PROCEDIMIENTO	612	642	anastomosis distal del by-pass	34518000	EXACT	False	False	False
es-S0376-78922009000100014-1	PROCEDIMIENTO	3795	3839	Resonancia Nuclear Magnética (RNM) del brazo	241634005	EXACT	False	False	False
es-S0376-78922009000100014-1	PROCEDIMIENTO	3877	3925	estudios de imagen de control tóraco-abdominales	108275000	EXACT	False	False	True
es-S0376-78922009000100014-1	PROCEDIMIENTO	800	821	radiografía del brazo	74809003	EXACT	False	False	True
es-S0376-78922009000300005-1	PROCEDIMIENTO	1324	1368	Resección de las áreas vaginales con heridas	41883009	EXACT	False	False	False
es-S0376-78922009000300005-1	PROCEDIMIENTO	1386	1428	cobertura con colgajos locales de rotación	304102003	EXACT	False	False	False
es-S0376-78922009000300005-1	PROCEDIMIENTO	1507	1532	cerrar el orificio vulvar	120032006	EXACT	False	False	False
es-S0376-78922009000300005-1	PROCEDIMIENTO	2039	2126	aspirar de las caderas, empleando técnica tumescente con suero fisiológico y adrenalina	281809009	NARROW	False	False	False
es-S0376-78922009000300005-1	PROCEDIMIENTO	2202	2234	lipoaspiración empleamos cánulas	302441008	EXACT	False	False	False
es-S0376-78922009000300005-1	PROCEDIMIENTO	2784	2818	resección de dos úlceras vaginales	41883009	EXACT	False	False	False
es-S0376-78922009000300005-1	PROCEDIMIENTO	2821	2880	aproximación del músculo transverso superficial del perineo	392426009	NARROW	False	False	False
es-S0376-78922009000300005-1	PROCEDIMIENTO	2894	2918	perineoplastia posterior	315315000	NARROW	False	False	False
es-S0376-78922009000300005-1	PROCEDIMIENTO	493	515	fertilización in vitro	52637005	EXACT	False	False	False
es-S0376-78922009000300005-1	PROCEDIMIENTO	517	520	FIV	52637005	EXACT	True	False	True
es-S0376-78922009000300005-1	PROCEDIMIENTO	617	648	cauterización vaginal con láser	176679004	EXACT	False	False	False
es-S0376-78922009000400002-2	PROCEDIMIENTO	305	351	se decidió la apertura de la herida quirúrgica	60482008	NARROW	False	False	True
es-S0376-78922009000400002-2	PROCEDIMIENTO	408	440	curas con Sulfadiacina argéntica	225132009	NARROW	False	False	False
es-S0376-78922009000400002-2	PROCEDIMIENTO	612	677	restitución de la pared torácica con colgajos de músculo pectoral	120153004	NARROW	False	False	False
es-S0376-78922009000400002-2	PROCEDIMIENTO	684	721	legrado de esternón en la línea media	67549005	EXACT	False	False	True
es-S0376-78922009000400002-2	PROCEDIMIENTO	76	132	cirugía de reconstrucción aórtica con prótesis de Dacron	119777009	NARROW	False	False	True
es-S0376-78922009000400002-2	PROCEDIMIENTO	889	905	prótesis aórtica	102303004	EXACT	False	False	True
es-S0376-78922009000400002-2	PROCEDIMIENTO	910	962	músculo pectoral derecho se avanzó sobre el esternón	178223004	NARROW	False	False	False
es-S0376-78922009000400002-2	PROCEDIMIENTO	989	1015	osteosíntesis con alambres	57168000	NARROW	False	False	False
es-S0376-78922009000400010-3	PROCEDIMIENTO	353	430	resección del bloque anquilótico de la articulación témporomandibular derecha	226083002	NARROW	False	False	False
es-S0376-78922009000400010-3	PROCEDIMIENTO	440	478	osteotomía a nivel del cuello condilar	29799003	EXACT	False	False	False
es-S0376-78922009000400010-3	PROCEDIMIENTO	481	504	coronoidectomía derecha	56577007	NARROW	False	False	False
es-S0376-78922009000400010-3	PROCEDIMIENTO	518	579	reconstrucción mediante injerto condrocostal de interposición	118476008	NARROW	False	False	True
es-S0376-78922009000400011-1	PROCEDIMIENTO	1066	1149	creando un defecto tisular de 7 x 5 cm sobre el maléolo interno del tobillo derecho	179965009	NARROW	False	False	True
es-S0376-78922009000400011-1	PROCEDIMIENTO	1155	1221	exposición del tendón de Aquiles y del borde posterior de la tibia	52092002	NARROW	False	False	False
es-S0376-78922009000400011-1	PROCEDIMIENTO	1766	1854	cobertura del defecto remanente con colgajo fasciocutaneo safenointerno de flujo reverso	265660006	NARROW	False	False	True
es-S0376-78922009000400011-1	PROCEDIMIENTO	777	809	radiografías del tobillo derecho	426721006	EXACT	False	False	False
es-S0376-78922011000100010-1	PROCEDIMIENTO	1163	1181	técnica de McIndoe	176691008	EXACT	False	False	True
es-S0376-78922011000100010-1	PROCEDIMIENTO	1256	1403	injertos cutáneos de espesor parcial de las regiones glúteas, que se reticularon manualmente y se fijaron a una capa de esponjas de gel hemostático	180715005	NARROW	False	False	True
es-S0376-78922011000100010-1	PROCEDIMIENTO	1461	1495	injertos con las paredes vaginales	367444000	NARROW	False	False	True
es-S0376-78922011000100010-1	PROCEDIMIENTO	2193	2270	fijado a las neoparedes vaginales con sutura no absorbible del tipo nylon 3-0	176687003	NARROW	False	False	False
es-S0376-78922011000100010-1	PROCEDIMIENTO	237	263	ecografía abdomino-pélvica	418394000	EXACT	False	False	False
es-S0376-78922011000100010-1	PROCEDIMIENTO	2506	2541	Colocamos nuevamente el conformador	782901001	NARROW	False	False	False
es-S0376-78922011000100010-1	PROCEDIMIENTO	450	482	radiografía de la mano izquierda	3621000087107	EXACT	False	False	False
es-S0376-78922011000100010-1	PROCEDIMIENTO	531	572	radiología simple de columna dorso-lumbar	444634007	EXACT	False	False	False
es-S0376-78922011000500012-1	PROCEDIMIENTO	1627	1670	terapia V.A.C.® en planta del pie izquierdo	1217560008	NARROW	False	False	False
es-S0376-78922011000500012-1	PROCEDIMIENTO	1900	1991	se continuó con presión negativa intermitente (5 minutos con aspiración y 2 sin aspiración)	243159008	EXACT	False	False	False
es-S0376-78922011000500012-1	PROCEDIMIENTO	1961	1971	aspiración	14766002	EXACT	False	False	False
es-S0376-78922011000500012-1	PROCEDIMIENTO	1980	1990	aspiración	14766002	EXACT	False	False	False
es-S0376-78922011000500012-1	PROCEDIMIENTO	2011	2068	se utilizaron esponjas con plata (VAC GranuFoam Silver® )	1217560008	NARROW	False	False	False
es-S0376-78922011000500012-1	PROCEDIMIENTO	2145	2190	contenedor del VAC® recogió abundante exudado	1217560008	NARROW	False	False	False
es-S0376-78922011000500012-1	PROCEDIMIENTO	2228	2252	Sistema VAC ATS® Therapy	1217560008	EXACT	False	False	False
es-S0376-78922011000500012-1	PROCEDIMIENTO	2467	2478	sistema VAC	1217560008	EXACT	False	False	False
es-S0376-78922011000500012-1	PROCEDIMIENTO	2806	2817	terapia VAC	1217560008	EXACT	False	False	False
es-S0376-78922011000500012-1	PROCEDIMIENTO	2852	2947	cobertura del defecto plantar izquierdo con injerto de piel de espesor parcial tomado del muslo	699264000	EXACT	False	False	False
es-S0376-78922011000500012-1	PROCEDIMIENTO	2964	3011	amputación de 3o, 4o y 5o dedos del pie derecho	371186005	NARROW	False	False	False
es-S0376-78922011000500012-1	PROCEDIMIENTO	3408	3417	plantilla	464228004	EXACT	False	False	False
es-S0376-78922011000500012-1	PROCEDIMIENTO	581	596	prostaglandinas	26351002	EXACT	False	False	False
es-S0376-78922012000300010-1	PROCEDIMIENTO	1060	1155	blefaroplastia superior se realizó según técnica clásica y la inferior por vía transconjuntival	75489002	NARROW	False	False	False
es-S0376-78922012000300010-1	PROCEDIMIENTO	1161	1227	extirpación de bolsas palpebrales tanto superiores como inferiores	22737002	NARROW	False	False	False
es-S0376-78922012000300010-1	PROCEDIMIENTO	271	312	extirpación transconjuntival de chalazión	238514005	NARROW	False	False	False
es-S0376-78922012000300010-1	PROCEDIMIENTO	438	473	TAC con contraste del macizo facial	431714002	EXACT	False	False	False
es-S0376-78922012000300010-1	PROCEDIMIENTO	771	814	blefaroplastia estética superior e inferior	75489002	EXACT	False	False	False
es-S0376-78922012000400009-1	PROCEDIMIENTO	1167	1200	colocamos una sonda vesical Foley	395321006	EXACT	False	False	False
es-S0376-78922012000400009-1	PROCEDIMIENTO	1334	1440	Incidimos el pene en su línea media ventral y procedemos a disecar y extirpar cada una de los tumoraciones	44511009	EXACT	False	False	False
es-S0376-78922012000400009-1	PROCEDIMIENTO	284	296	infiltración	231288007	EXACT	False	False	True
es-S0376-78922012000400009-1	PROCEDIMIENTO	862	888	linfografia radioisotópica	169167001	EXACT	False	False	False
es-S0376-78922015000400012-1	PROCEDIMIENTO	1220	1243	bloqueo supraclavicular	231131000	EXACT	False	False	True
es-S0376-78922015000400012-1	PROCEDIMIENTO	1323	1424	apertura del retináculo dorsal a nivel de la tercera corredera y capsulotomía según técnica de Berger	40345006	NARROW	False	False	True
es-S0376-78922015000400012-1	PROCEDIMIENTO	1455	1529	reducción de la fractura del semilunar estabilizándolo con un minitornillo	239283000	NARROW	False	False	False
es-S0376-78922015000400012-1	PROCEDIMIENTO	1558	1623	reparación del ligamento escafolunar con un arpón en el semilunar	52172007	NARROW	False	False	False
es-S0376-78922015000400012-1	PROCEDIMIENTO	1703	1726	inmovilización con yeso	69737004	EXACT	False	False	False
es-S0376-78922015000400012-1	PROCEDIMIENTO	365	397	exploración neurovascular distal	423558004	EXACT	False	False	False
es-S0376-78922015000400012-1	PROCEDIMIENTO	410	461	radiografías anteroposterior y lateral de la muñeca	22948003	EXACT	False	False	False
es-S0376-78922015000400012-1	PROCEDIMIENTO	899	931	reducción cerrada de la luxación	58825001	EXACT	False	False	False
es-S0376-78922015000400012-1	PROCEDIMIENTO	899	966	reducción cerrada de la luxación mediante tracción e inmovilización	58825001	EXACT	False	False	True
es-S0376-78922016000200011-1	PROCEDIMIENTO	112	132	incisión periareolar	260653003	EXACT	False	False	False
es-S0376-78922016000200011-1	PROCEDIMIENTO	160	179	bolsillo subfascial	17045008	NARROW	False	False	True
es-S0376-78922016000200011-1	PROCEDIMIENTO	1880	1920	retirada del implante, con capsulectomía	62725000	EXACT	False	False	True
es-S0376-78922016000200011-1	PROCEDIMIENTO	1923	1983	revisión del tejido mamario mediante biopsia transoperatoria	122548005	NARROW	False	False	False
es-S0376-78922016000200011-1	PROCEDIMIENTO	2058	2129	revisó la glándula mamaria y tomó muestras de los diferentes cuadrantes	75439005	NARROW	False	False	False
es-S0376-78922016000200011-1	PROCEDIMIENTO	367	382	abdominoplastia	177250006	EXACT	False	False	False
es-S0376-78922016000200011-1	PROCEDIMIENTO	385	426	liposucción de la zona baja de la espalda	15039004	EXACT	False	False	False
es-S0376-78922016000200011-1	PROCEDIMIENTO	61	83	mamoplastia de aumento	22890008	EXACT	False	False	False
es-S0376-78922016000200012-1	PROCEDIMIENTO	1320	1394	Tunelizamos el reservorio para llenado del expansor en un plano subcutáneo	405434006	EXACT	False	False	False
es-S0376-78922016000200012-1	PROCEDIMIENTO	1495	1553	llenado intraoperatorio del expansor con suero fisiológico	286560000	NARROW	False	False	False
es-S0376-78922016000200012-1	PROCEDIMIENTO	2017	2062	soporte de corsé como única medida ortopédica	228598001	EXACT	False	False	False
es-S0376-78922016000200012-1	PROCEDIMIENTO	3188	3213	reintervención quirúrgica	405638000	EXACT	False	False	False
es-S0376-78922016000200012-1	PROCEDIMIENTO	773	840	exéresis en bloque del compartimento muscular erector de la columna	112697007	NARROW	False	False	False
es-S0378-48352004001000003-1	PROCEDIMIENTO	1223	1237	Marcadores VHC	413107006	EXACT	False	False	False
es-S0378-48352004001000003-1	PROCEDIMIENTO	1487	1516	biopsia hepática transyugular	430799001	EXACT	False	False	False
es-S0378-48352004001000003-1	PROCEDIMIENTO	292	329	cirugia de quiste hidotídico pulmonar	336863008	EXACT	False	False	False
es-S0378-48352004001000003-1	PROCEDIMIENTO	386	414	bypass iliofemoral izquierda	51018000	EXACT	False	False	True
es-S0378-48352005000100005-2	PROCEDIMIENTO	141	162	receptores hormonales	83302001	EXACT	False	False	True
es-S0378-48352006000300005-1	PROCEDIMIENTO	1242	1261	cepillado bronquial	6611000179105	EXACT	False	False	False
es-S0378-48352006000300005-1	PROCEDIMIENTO	1295	1350	punción-aspiración con aguja fina (PAAF) guiada por TAC	442973008	EXACT	True	False	False
es-S0378-48352006000300005-1	PROCEDIMIENTO	1615	1634	estudios biológicos	103693007	NARROW	False	False	True
es-S1130-01082004001200010-1	PROCEDIMIENTO	636	665	esplenopancreatectomía distal	60194009	EXACT	False	False	False
es-S1130-01082005001100016-1	PROCEDIMIENTO	1707	1720	coledocotomía	294034007	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	1025	1057	test de absorción de la D-xilosa	167202006	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	1074	1120	estudio histológico de las biopsias duodenales	235261009	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	1311	1327	dieta sin gluten	437651000124104	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	1473	1489	biopsia duodenal	235261009	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	2000	2030	exploración de pares craneales	274786004	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	216	232	dieta sin gluten	437651000124104	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	2410	2438	exploración neuropsicológica	307808008	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	2874	2913	potenciales evocados somato-sensoriales	708691004	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	3145	3240	estudio de anticuerpos circulantes realizado mediante técnicas de immunofluorescencia indirecta	127797006	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	4432	4445	neurolépticos	408490001	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	483	499	dieta sin gluten	437651000124104	EXACT	False	False	False
es-S1130-01082005001200011-1	PROCEDIMIENTO	651	682	determinación de grasa en heces	2693007	EXACT	False	False	False
