filename	mark	label	off0	off1	term	code	semantic_rel
es-S0210-48062007000300014-1	T3	ENFERMEDAD	1876	1899	teratozoospermia severa	236817003	NARROW
es-S0210-48062007000300014-1	T4	ENFERMEDAD	304	338	enfermedades de transmisión sexual	8098009	EXACT
es-S0210-48062007000300014-1	T8	ENFERMEDAD	1839	1854	Oligozoospermia	88311004	EXACT
es-S0210-48062007000300014-1	T9	ENFERMEDAD	1856	1872	astenozoospermia	24463005	EXACT
es-S1130-01082009000400012-1	T1	ENFERMEDAD	45	72	neumonía en lóbulo inferior	300999006	EXACT
es-S1130-01082009000400012-1	T3	ENFERMEDAD	1180	1206	absceso en lóbulo inferior	73452002	NARROW
es-S1130-01082009000400012-1	T4	ENFERMEDAD	1490	1513	fístula esófago-pleural	235639009	NARROW
es-S1130-01082009000400012-1	T5	ENFERMEDAD	386	409	fístula esófago-pleural	235639009	NARROW
es-S1130-01082009000400012-1	T7	ENFERMEDAD	737	750	zona ulcerada	429040005	EXACT
es-S1130-01082009000400012-1	T9	ENFERMEDAD	976	994	esófago de Barrett	302914006	EXACT
es-S1130-01082009000400012-1	T10	ENFERMEDAD	643	661	orificio fistuloso	428794004	EXACT
es-S1137-66272014000200013-1	T2	ENFERMEDAD	2415	2434	progresión hepática	94381002	EXACT
es-S1137-66272014000200013-1	T3	ENFERMEDAD	2121	2152	progresión radiológica hepática	94381002	EXACT
es-S1137-66272014000200013-1	T6	ENFERMEDAD	613	661	lesión lobulada que ocupaba 4/5 de cámara vítrea	285654002	NARROW
es-S1137-66272014000200013-1	T7	ENFERMEDAD	690	692	MC	255021005	EXACT
es-S1137-66272014000200013-1	T8	ENFERMEDAD	695	713	lesión metastática	128462008	EXACT
es-S1137-66272014000200013-1	T9	ENFERMEDAD	853	867	lesión maligna	363346000	EXACT
es-S1137-66272014000200013-1	T11	ENFERMEDAD	1643	1645	MC	255021005	EXACT
es-S1137-66272014000200013-1	T12	ENFERMEDAD	753	768	lesión primaria	372087000	EXACT
es-S1137-66272014000200013-1	T13	ENFERMEDAD	59	93	pérdida de visión de ojo izquierdo	274571007	EXACT
es-S0211-69952015000500015-2	T1	ENFERMEDAD	18	22	ERCA	709044004	NARROW
es-S0211-69952015000500015-2	T2	ENFERMEDAD	100	162	trasplante renal inmediatamente fallido por trombosis arterial	236583003	NARROW
es-S0211-69952015000500015-2	T5	ENFERMEDAD	767	795	infección clásica por el VHC	50711007	EXACT
es-S1130-05582010000200004-1	T2	ENFERMEDAD	787	811	ORN de cuerpo mandibular	109716001	EXACT
es-S1130-05582010000200004-1	T3	ENFERMEDAD	1850	1915	piezas 33 a 38 cariadas y con enfermedad periodontal y periapical	80967001	EXACT
es-S1130-05582010000200004-1	T5	ENFERMEDAD	1939	1972	infecciones locales de repetición	428875002	EXACT
es-S1130-05582010000200004-1	T7	ENFERMEDAD	673	701	fístula en ángulo mandibular	20674003	NARROW
es-S1130-05582010000200004-1	T8	ENFERMEDAD	1725	1742	fístula extraoral	20674003	NARROW
es-S1130-05582010000200004-1	T9	ENFERMEDAD	2151	2175	ORN de cuerpo mandibular	109716001	EXACT
es-S1130-05582010000200004-1	T12	ENFERMEDAD	2053	2103	episodio inflamatorio fistulizado en hemimandíbula	714751007	EXACT
es-S0376-78922009000300005-1	T2	ENFERMEDAD	76	120	infecciones de repetición en el área genital	312155003	NARROW
es-S0376-78922009000300005-1	T4	ENFERMEDAD	1125	1141	úlceras crónicas	405719001	EXACT
es-S0376-78922009000300005-1	T5	ENFERMEDAD	1735	1748	cicatrización	275322007	EXACT
es-S0376-78922009000300005-1	T6	ENFERMEDAD	205	237	infecciones por Cándida albicans	83062006	EXACT
es-S0376-78922009000300005-1	T7	ENFERMEDAD	3382	3426	fisura junto a la comisura vaginal posterior	25658005	NARROW
es-S0376-78922009000300005-1	T11	ENFERMEDAD	4198	4236	úlceras provocadas por la laserterapia	429040005	NARROW
es-S0376-78922009000300005-1	T12	ENFERMEDAD	754	767	cicatrización	275322007	EXACT
es-S0376-78922009000300005-1	T13	ENFERMEDAD	2801	2818	úlceras vaginales	31066003	EXACT
es-S0376-78922009000300005-1	T14	ENFERMEDAD	3930	3962	fisuras en la comisura posterior	47393002	NARROW
es-S0376-78922009000300005-1	T16	ENFERMEDAD	780	791	vagina seca	289597006	NARROW
es-S1135-76062014000100006-1	T1	ENFERMEDAD	557	601	cicatriz de laparotomía media supraumbilical	422411000	NARROW
es-S1135-76062014000100006-1	T2	ENFERMEDAD	796	895	hemopericardio secundario a rotura de infarto transmural en la pared libre del ventrículo izquierdo	233889001	NARROW
es-S1135-76062014000100006-1	T4	ENFERMEDAD	1306	1398	fibrosis cicatricial evolucionada y calcificada en relación con restos de material de sutura	201307004	NARROW
es-S1135-76062014000100006-1	T7	ENFERMEDAD	898	946	aterosclerosis coronaria grave de los tres vasos	443502000	NARROW
es-S1139-76322016000300015-1	T1	ENFERMEDAD	49	73	ombligo poco cicatrizado	397320006	NARROW
es-S1139-76322016000300015-1	T2	ENFERMEDAD	367	443	cordón umbilical, que tiene aspecto mucoso, y un pequeño desgarro en la base	237310000	NARROW
es-S1139-76322016000300015-1	T3	ENFERMEDAD	737	774	cordón umbilical presentaba un quiste	249189006	NARROW
es-S1139-76322016000300015-1	T5	ENFERMEDAD	469	484	infección local	10443009	EXACT
es-S1139-76322016000300015-1	T6	ENFERMEDAD	853	882	quiste de gelatina de Wharton	249189006	EXACT
es-S1139-76322016000300015-1	T7	ENFERMEDAD	1705	1727	persistencia del uraco	429260008	NARROW
es-S1139-76322016000300015-1	T9	ENFERMEDAD	1177	1204	desgarro en base del cordón	373680009	EXACT
es-S1130-01082009000900012-1	T1	ENFERMEDAD	1545	1564	quiste broncogénico	9550003	EXACT
es-S1130-01082009000900012-1	T3	ENFERMEDAD	217	220	EII	24526004	EXACT
es-S1130-01082009000900012-1	T4	ENFERMEDAD	260	285	asma bronquial extrínseca	389145006	EXACT
es-S1130-01082009000900012-1	T5	ENFERMEDAD	287	315	púrpura de Schonleich-Henoch	191306005	EXACT
es-S1130-01082009000900012-1	T8	ENFERMEDAD	504	507	EII	24526004	EXACT
es-S0365-66912005001100009-2	T1	ENFERMEDAD	21	25	GCCA	33647009	EXACT
es-S0365-66912005001100009-2	T3	ENFERMEDAD	445	481	desprendimiento ciliocoroideo anular	247198004	EXACT
es-S0365-66912005001100009-2	T6	ENFERMEDAD	275	323	atalamia con contacto iridoendotelial periférico	118235002	NARROW
es-S0365-66912005001100009-2	T7	ENFERMEDAD	394	417	atalamia con hipertonía	301905003	NARROW
es-S1137-66272014000200011-1	T1	ENFERMEDAD	66	91	lesión en cuero cabelludo	212400009	EXACT
es-S1137-66272014000200011-1	T3	ENFERMEDAD	218	292	lesión papulosa eritemato-violácea dura de 6 mm en región parietooccipital	10681311000119102	NARROW
es-S1137-66272014000200011-1	T7	ENFERMEDAD	700	728	tumoración situada en dermis	126488004	EXACT
es-S1137-66272014000200011-1	T8	ENFERMEDAD	2020	2035	tumor folicular	447711004	EXACT
es-S1137-66272014000200011-1	T10	ENFERMEDAD	2241	2338	carcinoma mixto papilar y folicular bien diferenciado (90%) y sólido con un 10% poco diferenciado	255030002	NARROW
es-S1137-66272014000200011-1	T11	ENFERMEDAD	1146	1175	metástasis de cáncer tiroideo	363478007	NARROW
es-S0210-48062004000200011-1	T1	ENFERMEDAD	2213	2240	linfoma testicular primario	277664004	EXACT
es-S0210-48062004000200011-1	T3	ENFERMEDAD	2725	2752	linfoma testicular primario	277664004	EXACT
es-S0210-48062004000200011-1	T4	ENFERMEDAD	1837	1852	tumor testículo	126900000	EXACT
es-S0210-48062004000200011-1	T5	ENFERMEDAD	1677	1700	tuberculosis testicular	40258005	EXACT
es-S0210-48062004000200011-1	T9	ENFERMEDAD	3445	3480	lesión polipoidea en seno piriforme	126688006	NARROW
es-S0210-48062004000200011-1	T12	ENFERMEDAD	617	655	hematomas en ambos miembros superiores	385494008	NARROW
es-S0210-48062004000200011-1	T13	ENFERMEDAD	2042	2105	testículo está afectado por linfoma difuso B de células grandes	448465000	NARROW
es-S0210-48062004000200011-1	T16	ENFERMEDAD	899	919	próstata adenomatosa	21173002	EXACT
es-S0210-48062004000200011-1	T21	ENFERMEDAD	686	720	hemiescroto derecho presenta edema	88995000	NARROW
es-S1130-63432014000500008-1	T2	ENFERMEDAD	619	650	taquicardia sinusal persistente	425582007	EXACT
es-S1130-63432014000500008-1	T3	ENFERMEDAD	826	850	Síndrome Coronario Agudo	394659003	EXACT
es-S1130-63432014000400016-1	T1	ENFERMEDAD	847	865	hipertransaminemia	707724006	EXACT
es-S1130-63432014000400016-1	T4	ENFERMEDAD	239	327	exantema maculopapuloeritematoso, evanescente en tronco y parte proximal de extremidades	247471006	NARROW
es-S1130-63432014000400016-1	T5	ENFERMEDAD	1472	1518	Síndromes Periódicos Asociados a la Criopirina	430079001	EXACT
es-S1130-63432014000400016-1	T7	ENFERMEDAD	329	427	linfadenopatías desde los 13 meses de edad, afectando a ganglios cervicales, axilares e inguinales	95892003	NARROW
es-S1130-63432014000400016-1	T11	ENFERMEDAD	3227	3254	AlJs de curso poliarticular	239796000	NARROW
es-S1130-63432014000400016-1	T13	ENFERMEDAD	593	597	AlJs	201796004	EXACT
es-S1130-63432014000400016-1	T15	ENFERMEDAD	1520	1524	CAPS	430079001	EXACT
es-S1130-05582009000600004-1	T1	ENFERMEDAD	1447	1480	hipertrofia maseterina unilateral	699649006	EXACT
es-S1130-05582009000600004-1	T4	ENFERMEDAD	1379	1399	hiperplasia condilar	283014003	EXACT
es-S1137-66272015000200019-2	T2	ENFERMEDAD	172	188	cuadro neumónico	233604007	EXACT
S0004-06142006000100014-1	T8	ENFERMEDAD	724	750	ascitis por carcinomatosis	236005001	NARROW
S0004-06142006000100014-1	T9	ENFERMEDAD	752	782	obstrucción intestinal tumoral	81060008	NARROW
S0004-06142006000100014-1	T10	ENFERMEDAD	1091	1128	pólipo inflamatorio en muñón gástrico	78809005	NARROW
S0004-06142006000100014-1	T13	ENFERMEDAD	1592	1633	lesión quística voluminosa intraabdominal	446064000	NARROW
S0004-06142006000100014-1	T15	ENFERMEDAD	2271	2336	hidronefrosis gigante secundaria a uropatía obstructiva litiásica	1148909008	NARROW
S0004-06142006000100014-1	T17	ENFERMEDAD	2864	2900	dilatación del sistema pielocalicial	197820003	NARROW
S0004-06142006000100014-1	T18	ENFERMEDAD	2903	2932	atrofia parenquimatosa severa	13331008	NARROW
S0004-06142006000100014-1	T19	ENFERMEDAD	3247	3320	infiltración ganglionar de carcinoma de células renales tipo célula clara	94392001	EXACT
S0004-06142006000100014-1	T21	ENFERMEDAD	3071	3104	infiltración del parénquima renal	188250002	NARROW
es-S1130-05582008000600006-1	T1	ENFERMEDAD	792	858	sufrimiento y pérdida del colgajo cutáneo de avance cérvico-facial	239199003	NARROW
es-S1130-05582008000600006-1	T2	ENFERMEDAD	59	128	herida por arma de fuego (escopeta de caza) tras intento de autolisis	287184008	NARROW
es-S1130-05582008000600006-1	T3	ENFERMEDAD	2964	2989	fístula salival parotídea	196495004	EXACT
es-S1130-05582008000600006-1	T4	ENFERMEDAD	108	128	intento de autolisis	304594002	EXACT
es-S1130-05582008000600006-1	T5	ENFERMEDAD	3018	3076	pérdida del injero dermoepidermico sobre región maseterina	213192008	NARROW
es-S1130-05582008000600006-1	T6	ENFERMEDAD	1241	1261	luxación recidivante	5137004	EXACT
es-S1130-05582008000600006-1	T7	ENFERMEDAD	920	965	retracción cicatricial del tejido mucoso oral	1089981000119106	NARROW
es-S1130-05582008000600006-1	T9	ENFERMEDAD	3308	3335	parálisis del nervio radial	16644004	NARROW
es-S1130-05582008000600006-1	T10	ENFERMEDAD	1039	1065	comunicaciones orofaciales	449790007	EXACT
es-S1130-05582008000600006-1	T11	ENFERMEDAD	1068	1086	fístulas salivales	75260002	EXACT
es-S1130-05582008000600006-1	T12	ENFERMEDAD	335	403	Pérdida cutáneo-mucosa importate de región yugal izquierda y mejilla	282757006	NARROW
es-S1130-05582008000600006-1	T13	ENFERMEDAD	3110	3150	desinserción del brazo largo del tríceps	724614007	NARROW
es-S1130-05582008000600006-1	T15	ENFERMEDAD	245	323	pérdida ósea de región desde primer premolar izquierdo hasta ángulo mandibular	128233005	NARROW
es-S1130-05582008000600006-1	T16	ENFERMEDAD	983	1013	limitación de la apertura oral	285466001	EXACT
es-S0376-78922012000300010-1	T4	ENFERMEDAD	187	202	blefarochalasia	47704002	EXACT
es-S0376-78922012000300010-1	T6	ENFERMEDAD	1817	1838	schwannoma de párpado	688131000119108	NARROW
es-S0376-78922012000300010-1	T9	ENFERMEDAD	214	232	bolsas palpebrales	724860007	EXACT
es-S1889-836X2015000200005-2	T2	ENFERMEDAD	106	139	metrorragias secundarias a miomas	64996003	NARROW
es-S1889-836X2015000200005-2	T3	ENFERMEDAD	195	229	osteoporosis densitométrica lumbar	309745002	NARROW
es-S1889-836X2015000200005-2	T5	ENFERMEDAD	3126	3145	fracturas de estrés	240197007	EXACT
es-S1889-836X2015000200005-2	T7	ENFERMEDAD	1524	1551	osteoporosis a nivel lumbar	309745002	NARROW
es-S1889-836X2015000200005-2	T8	ENFERMEDAD	1881	1939	callo de fractura antiguo en 2o MTT por fractura de estrés	27881006	NARROW
es-S1889-836X2015000200005-2	T9	ENFERMEDAD	2107	2141	tenosinovitis del tibial posterior	202919002	EXACT
es-S1134-80462015000500005-1	T1	ENFERMEDAD	182	218	mancha hiperpigmentada en la espalda	49765009	NARROW
es-S1134-80462015000500005-1	T2	ENFERMEDAD	616	636	notalgia parestésica	277802001	EXACT
es-S1134-80462015000500005-1	T3	ENFERMEDAD	552	574	lesión hiperpigmentada	49765009	NARROW
es-S2340-98942015000100005-1	T1	ENFERMEDAD	94	128	carcinoma seroso papilar en ovario	254849005	NARROW
es-S2340-98942015000100005-1	T2	ENFERMEDAD	160	191	ganglio de la cadena aorto-cava	49991000119104	NARROW
es-S2340-98942015000100005-1	T3	ENFERMEDAD	648	659	metastásica	128462008	EXACT
es-S0211-69952013000200019-2	T7	ENFERMEDAD	516	545	edematización inguinoescrotal	88995000	EXACT
es-S1134-80462013000400006-2	T1	ENFERMEDAD	38	117	SDRC de extremidad inferior derecha secundario también a un esguince de tobillo	734987002	NARROW
es-S0211-69952013000200018-1	T3	ENFERMEDAD	93	102	exbebedor	82581004	EXACT
es-S0211-69952013000200018-1	T6	ENFERMEDAD	180	203	arteriopatía periférica	399957001	EXACT
es-S0211-69952013000200018-1	T8	ENFERMEDAD	411	425	úlceras mixtas	429040005	NARROW
es-S0211-69952013000200018-1	T9	ENFERMEDAD	512	571	úlceras mixtas con exudado en ambas extremidades inferiores	238792006	NARROW
es-S0211-69952013000200018-1	T10	ENFERMEDAD	2123	2158	neurotoxidad provocada por cefepime	19466003	NARROW
es-S0211-69952013000200018-1	T11	ENFERMEDAD	2725	2760	neurotoxicidad vinculada a cefepime	19466003	NARROW
es-S0211-69952013000200018-1	T12	ENFERMEDAD	1886	1912	status eléctrico bilateral	274521009	NARROW
es-S0211-69952013000200018-1	T13	ENFERMEDAD	2074	2101	atrofia córtico-subcortical	278849000	NARROW
es-S0212-71992005000400007-1	T1	ENFERMEDAD	2070	2096	lesiones focales hepáticas	235856003	NARROW
es-S0212-71992005000400007-1	T5	ENFERMEDAD	549	577	múltiples hematomas cutáneos	279420009	EXACT
es-S0212-71992005000400007-1	T6	ENFERMEDAD	2336	2389	pancitopenia con datos de infiltración de médula ósea	127034005	NARROW
es-S0212-71992005000400007-1	T8	ENFERMEDAD	2391	2402	mieloptisis	47739002	EXACT
es-S0212-71992005000400007-1	T12	ENFERMEDAD	2217	2244	adenopatías intrabdominales	128235003	EXACT
es-S0212-71992005000400007-1	T13	ENFERMEDAD	756	778	adenopatía periféricas	30746006	EXACT
es-S0212-71992005000400007-1	T14	ENFERMEDAD	405	433	múltiples hematomas cutáneos	279420009	EXACT
es-S0212-71992005000400007-1	T18	ENFERMEDAD	2498	2537	lesiones ocupantes de espacio hepáticas	235856003	NARROW
es-S0212-71992008000700009-1	T1	ENFERMEDAD	375	403	conjuntiva que se prolapsaba	59698003	NARROW
es-S0212-71992008000700009-1	T3	ENFERMEDAD	2373	2388	tumor orbitario	127003006	EXACT
es-S0212-71992008000700009-1	T4	ENFERMEDAD	2434	2466	masa adenopática latero-cervical	127087005	EXACT
es-S0212-71992008000700009-1	T5	ENFERMEDAD	2494	2537	metástasis de carcinoma de células pequeñas	74364000	NARROW
es-S0212-71992008000700009-1	T6	ENFERMEDAD	2038	2094	conglomerado adenopático ocupando el mediastino anterior	52324001	NARROW
es-S0212-71992008000700009-1	T7	ENFERMEDAD	144	173	diplopia en la mirada extrema	24982008	NARROW
es-S0212-71992008000700009-1	T8	ENFERMEDAD	796	804	disfonia	16617009	EXACT
es-S0212-71992008000700009-1	T10	ENFERMEDAD	363	385	edema de la conjuntiva	84178004	EXACT
es-S0212-71992008000700009-1	T11	ENFERMEDAD	483	508	afectación intraorbitaria	371436007	EXACT
es-S1699-695X2015000300013-1	T1	ENFERMEDAD	1469	1488	parálisis periódica	267607008	EXACT
es-S1699-695X2015000300013-1	T3	ENFERMEDAD	1607	1652	hipertiroidismo primario de origen autoinmune	237499004	EXACT
es-S1699-695X2015000300013-1	T6	ENFERMEDAD	2649	2658	parálisis	44695005	EXACT
es-S1137-66272016000300010-1	T1	ENFERMEDAD	21	54	alérgica a penicilina y derivados	91936005	EXACT
es-S1137-66272016000300010-1	T2	ENFERMEDAD	1693	1741	proceso obstructivo de tracto digestivo superior	119291004	NARROW
es-S1137-66272016000300010-1	T3	ENFERMEDAD	1337	1361	trastornos de conducción	195066008	EXACT
es-S1137-66272016000300010-1	T4	ENFERMEDAD	1754	1769	trastorno motor	302226006	NARROW
es-S1137-66272016000300010-1	T6	ENFERMEDAD	2038	2062	obstrucción del tránsito	81060008	EXACT
es-S1137-66272016000300010-1	T8	ENFERMEDAD	2126	2155	litiasis enclavada en duodeno	40515007	NARROW
es-S1137-66272016000300010-1	T9	ENFERMEDAD	2157	2177	Síndrome de Bouveret	721652009	NARROW
es-S1130-01082010000400015-1	T1	ENFERMEDAD	943	968	ciego contenía una úlcera	16101002	EXACT
es-S1130-01082010000400015-1	T2	ENFERMEDAD	43	64	angiosarcoma de ciego	682271000119102	NARROW
es-S1130-01082010000400015-1	T3	ENFERMEDAD	1408	1441	angiosarcoma epitelioide de colon	682271000119102	NARROW
es-S0365-66912006001100006-4	T1	ENFERMEDAD	57	124	traumatismo penetrante ocular por un fragmento de una pinza de ropa	315296002	NARROW
es-S1135-76062010000300006-1	T1	ENFERMEDAD	61	108	crisis epilépticas parciales con generalización	246544003	EXACT
es-S1135-76062010000300006-1	T2	ENFERMEDAD	218	241	fallece de forma súbita	26636000	EXACT
es-S1135-76062010000300006-1	T3	ENFERMEDAD	1301	1311	TDN simple	87211000119104	NARROW
es-S1137-66272012000300024-1	T4	ENFERMEDAD	110	168	trombosis venosa profunda de extremidad inferior izquierda	404223003	NARROW
es-S1137-66272012000300024-1	T5	ENFERMEDAD	1572	1592	isquemia mesentérica	82196007	NARROW
es-S1137-66272012000300024-1	T8	ENFERMEDAD	1972	2006	tromboembolismo pulmonar bilateral	233935004	NARROW
es-S1137-66272012000300024-1	T9	ENFERMEDAD	2024	2027	HIT	73397007	EXACT
es-S1137-66272012000300024-1	T13	ENFERMEDAD	2503	2521	émbolos pulmonares	59282003	EXACT
es-S1137-66272012000300024-1	T15	ENFERMEDAD	1368	1392	trombosis del eje portal	17920008	EXACT
es-S1137-66272012000300024-1	T16	ENFERMEDAD	1416	1457	síndrome mieloproliferativo JAK2 positivo	425333006	NARROW
es-S0211-69952014000400019-1	T1	ENFERMEDAD	24	49	lesión medular traumática	90584004	EXACT
es-S0211-69952014000400019-1	T4	ENFERMEDAD	138	154	vejiga neurógena	398064005	EXACT
es-S0211-69952014000400019-1	T5	ENFERMEDAD	1664	1697	encefalopatía hipóxica-metabólica	81308009	NARROW
es-S0210-48062005000400012-1	T1	ENFERMEDAD	72	118	cardiopatía isquémica con infarto de miocardio	428196007	EXACT
es-S0210-48062005000400012-1	T2	ENFERMEDAD	1410	1453	ateromatosis calcificada aorto-ilio-femoral	237897009	NARROW
es-S0210-48062005000400012-1	T3	ENFERMEDAD	163	233	arteriosclerosis de troncos supraaórticos y de extremidades inferiores	72092001	NARROW
es-S0210-48062005000400012-1	T4	ENFERMEDAD	2738	2759	infecciones urinarias	68566005	EXACT
es-S0210-48062005000400012-1	T6	ENFERMEDAD	1032	1057	lesión neoplásica vesical	126885006	EXACT
es-S0210-48062005000400012-1	T9	ENFERMEDAD	1101	1281	carcinoma mixto, papilar de células transicionales grado II-III infiltrante de músculo liso con áreas de adenocarcinoma mucoide infiltrante asociado a lesiones de carcinoma in situ	722688002	NARROW
es-S0210-48062005000400012-1	T11	ENFERMEDAD	284	302	estenosis de canal	76107001	EXACT
es-S0210-48062005000400012-1	T12	ENFERMEDAD	2038	2062	carcinoma seroso ovárico	363443007	NARROW
es-S0210-48062005000400012-1	T13	ENFERMEDAD	3280	3325	recidiva mesentérica en hemiabdomen izquierdo	94624001	NARROW
es-S0210-48062005000400012-1	T14	ENFERMEDAD	1284	1311	cistitis glandular quística	72815004	NARROW
es-S0210-48062005000400012-1	T15	ENFERMEDAD	2183	2222	carcinoma de próstata bien diferenciado	254900004	NARROW
es-S0210-48062005000400012-1	T16	ENFERMEDAD	508	536	hematuria total con coágulos	197942003	EXACT
es-S0210-48062005000400012-1	T17	ENFERMEDAD	3484	3518	progresión intra y retroperitoneal	188445006	EXACT
es-S0210-48062005000400012-1	T18	ENFERMEDAD	2311	2356	ganglios afectados por carcinoma micropapilar	94392001	NARROW
es-S0210-48062005000400012-1	T19	ENFERMEDAD	638	661	cicatriz de toracotomía	422411000	NARROW
es-S0210-48062005000400012-1	T21	ENFERMEDAD	1965	1982	invasión vascular	372287009	EXACT
es-S0210-48062005000400012-1	T23	ENFERMEDAD	40	70	patología cardiovascular grave	49601007	NARROW
es-S0210-48062005000400012-1	T24	ENFERMEDAD	908	940	lesión exofítica en base vesical	300457003	NARROW
es-S0210-48062005000400012-1	T25	ENFERMEDAD	1101	1116	carcinoma mixto	722688002	NARROW
es-S0210-48062005000400012-1	T26	ENFERMEDAD	1101	1151	carcinoma mixto, papilar de células transicionales	722688002	NARROW
es-S0210-48062005000400012-1	T27	ENFERMEDAD	1206	1240	adenocarcinoma mucoide infiltrante	72495009	NARROW
es-S0378-48352006000300005-1	T1	ENFERMEDAD	2334	2379	linfoma pulmonar primario (LPP) de bajo grado	718200007	NARROW
es-S0378-48352006000300005-1	T2	ENFERMEDAD	2361	2364	LPP	718200007	EXACT
es-S0378-48352006000300005-1	T4	ENFERMEDAD	94	109	asma extrínseco	424643009	EXACT
es-S0378-48352006000300005-1	T8	ENFERMEDAD	785	807	neumonía de la língula	426696003	EXACT
es-S0378-48352006000300005-1	T9	ENFERMEDAD	2217	2229	atelectásico	46621007	EXACT
es-S0378-48352006000300005-1	T10	ENFERMEDAD	2286	2310	infiltración por linfoma	445925008	EXACT
es-S0378-48352006000300005-1	T11	ENFERMEDAD	3005	3027	toxicidad hematológica	762299008	EXACT
es-S0378-48352006000300005-1	T13	ENFERMEDAD	1412	1430	linfoma no Hodgkin	118601006	EXACT
es-S0378-48352006000300005-1	T14	ENFERMEDAD	1432	1435	LNH	118601006	EXACT
es-S0378-48352006000300005-1	T15	ENFERMEDAD	1511	1552	Linfoma linfocítico B de células pequeñas	302841002	EXACT
es-S0378-48352006000300005-1	T16	ENFERMEDAD	1554	1559	LLBCP	64575004	EXACT
es-S1130-01082009000500007-1	T1	ENFERMEDAD	21	54	retraso mental moderado congénito	61152003	NARROW
es-S1130-01082009000500007-1	T6	ENFERMEDAD	570	663	dilatación gigante del recto y el colon izquierdo, ocupados en toda la luz por restos fecales	33995003	NARROW
es-S0376-78922016000200011-1	T4	ENFERMEDAD	1112	1144	líquido periprotésico en la mama	116339002	NARROW
es-S0365-66912007001200009-1	T2	ENFERMEDAD	902	918	áreas isquémicas	52674009	NARROW
es-S0365-66912007001200009-1	T5	ENFERMEDAD	161	196	retinopatía diabética proliferativa	59276001	EXACT
es-S0365-66912007001200009-1	T6	ENFERMEDAD	1008	1031	membranas neovasculares	75971007	EXACT
es-S0365-66912007001200009-1	T7	ENFERMEDAD	1094	1120	sangrado activo de la AMIR	28998008	NARROW
es-S0365-66912007001200009-1	T8	ENFERMEDAD	1174	1201	sangre en la cavidad vítrea	31341008	EXACT
es-S0365-66912007001200009-1	T10	ENFERMEDAD	533	561	edema macular difuso crónico	37231002	NARROW
es-S0365-66912007001200009-1	T12	ENFERMEDAD	580	603	membranas neovasculares	75971007	EXACT
es-S0365-66912007001200009-1	T14	ENFERMEDAD	763	800	AMIR en la zona temporal de la macula	247136003	NARROW
es-S0365-66912007001200009-1	T15	ENFERMEDAD	954	974	edema macular difuso	37231002	NARROW
es-S0365-66912007001200009-1	T16	ENFERMEDAD	980	984	AMIR	247136003	EXACT
es-S0365-66912007001200009-1	T17	ENFERMEDAD	1308	1321	miodesospsias	15013002	EXACT
S0004-06142007000200017-1	T2	ENFERMEDAD	1324	1362	microlitiasis testiculares bilaterales	64910008	NARROW
S0004-06142007000200017-1	T5	ENFERMEDAD	1630	1656	tumor testicular bilateral	87860000	NARROW
S0004-06142007000200017-1	T7	ENFERMEDAD	1910	1954	neoplasia intratubular de células germinales	145831000119103	NARROW
S0004-06142007000200017-1	T8	ENFERMEDAD	1978	2059	infiltración tumoral en albugínea, rete testis, epidídimo o infiltración vascular	94402006	NARROW
S0004-06142007000200017-1	T10	ENFERMEDAD	2206	2250	neoplasia intratubular de células germinales	145831000119103	NARROW
S0004-06142007000200017-1	T11	ENFERMEDAD	2269	2292	atrofia en el testículo	17585008	EXACT
S0004-06142007000200017-1	T15	ENFERMEDAD	512	539	teste izquierdo hipotrófico	17585008	NARROW
S0004-06142007000200017-1	T16	ENFERMEDAD	1956	1960	NICG	128902002	EXACT
S0004-06142007000200017-1	T17	ENFERMEDAD	2252	2256	NICG	128902002	EXACT
es-S0210-48062007001000004-1	T2	ENFERMEDAD	2992	3018	adenopatía retroperitoneal	127154008	EXACT
es-S0210-48062007001000004-1	T3	ENFERMEDAD	1115	1136	Carcinoma Embrionario	1156454002	EXACT
es-S0210-48062007001000004-1	T4	ENFERMEDAD	2530	2546	Seminoma clásico	443675005	NARROW
es-S0210-48062007001000004-1	T5	ENFERMEDAD	1244	1278	carcinoma embrionario de testículo	721602000	EXACT
es-S0210-48062007001000004-1	T7	ENFERMEDAD	856	893	adenopatías retrocavas y paraaórticas	127140000	EXACT
es-S0210-48062007001000004-1	T8	ENFERMEDAD	2137	2191	Calcificación en vertiente anteroinferior de testículo	64910008	NARROW
es-S0210-48062007001000004-1	T9	ENFERMEDAD	733	758	tumor testicular primario	87860000	NARROW
es-S0210-48062007001000004-1	T10	ENFERMEDAD	1172	1205	epidídimo con implantes en cordón	94283001	EXACT
es-S0210-48062007001000004-1	T12	ENFERMEDAD	3449	3473	recidiva retroperitoneal	94628003	NARROW
es-S1130-63432015000100008-1	T4	ENFERMEDAD	108	135	miocardiopatía hipertensiva	64715009	EXACT
es-S1130-63432015000100008-1	T5	ENFERMEDAD	1190	1195	SIADH	55004003	EXACT
es-S1130-63432015000100008-1	T7	ENFERMEDAD	176	205	hiponatremia crónica moderada	50327002	NARROW
es-S0004-06142009000400011-1	T2	ENFERMEDAD	37	50	EPOC moderado	313297008	EXACT
es-S0004-06142009000400011-1	T3	ENFERMEDAD	2286	2350	leiomiosarcoma de bajo grado con infiltración de todas las capas	443719001	NARROW
